Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
Minus_cre_p53mut_1 - illumina_universal_adapter	0.003605712083523448	0.003916170005291229	0.005106666130495242	0.010786579368506586	0.011359826476022686	0.012300978443586434	0.012718996590218645	0.013716373220779706	0.014883646115615264	0.019616907147291383	0.024111824498870192	0.02959495141639093	0.035493040792337505	0.041455910758259246	0.04688342415042396	0.052540725295708114	0.058379534320450996	0.06406983689836401	0.0710606403769106	0.08034748797372793	0.09132779797451873	0.10417818915761154	0.11867009604516943	0.13502047249984506	0.1531724827209999	0.1752614416272493	0.19853784097049637	0.2238047156113766	0.25320410298255946	0.2867298917076322	0.3247579314359791	0.36687631539738064	0.4132109379459395	0.46599489602287514	0.5261393958513287	0.5957803634875571	0.673262227061346	0.7600792181056126	0.8581350303729296	0.9702512863530642	1.1001809823010873	1.2487998784569458	1.410052823070886	1.5878547638729161	1.7871284145635076	2.0103623276179334	2.2570229798753596	2.521789195893204	2.8045063578482234	3.1125625086857935	3.451401662514394	3.822246094616574	4.218859756500763	4.635400783454011	5.0749603096658875	5.55040033793467	6.064672663067718	6.606637468139867	7.171500378355313	7.760385886974005	8.382174435061309	9.046279375705787	9.737207758563475	10.442030966833194	11.169499269262722	11.925026123078476	12.709671240950428	13.515062037193104	14.326274530606568	15.153583167215938	15.98701906981673	16.835825695233236	17.700641071162945	18.564502461234625
Minus_cre_p53mut_1 - polya	0.0034407049203791546	0.005632244501991881	0.006536728211079119	0.007815228156626755	0.009197621501191168	0.010290335603791155	0.01159817015612	0.016213481623030015	0.021725943147331964	0.028166111611089603	0.031666708020313725	0.036574143279753266	0.041801814663220985	0.04674591818113704	0.051658853679348055	0.05702586444502652	0.06243809939615934	0.06739992590567237	0.0732228453517421	0.07907998850572324	0.084429887417446	0.0894589390674993	0.09630429178742238	0.10215043446386056	0.10716787449872964	0.11213764579757923	0.11754254709701675	0.12239681338166536	0.12736414012994984	0.13194278333838338	0.136754881125784	0.14186215839392052	0.1465294165603389	0.15141301745176872	0.15617805764079112	0.1606546408631317	0.16609804383396953	0.17092725347532586	0.17580657640326675	0.1805025580388251	0.1849381950392002	0.18951500483470987	0.19430326825410077	0.19950954982012387	0.2040723034498842	0.2090689648049499	0.21370077698817436	0.21829408749999846	0.223086017745237	0.22785228020954199	0.23245170209777882	0.23745936393038752	0.24207223084673243	0.24641497492563372	0.25063854716448636	0.25452843825120275	0.25833338120578186	0.262247106660508	0.2668660849532657	0.2711031022202264	0.2754372903721498	0.27956796968952863	0.28363936865570377	0.2874724239417816	0.2913696486801932	0.2955284403290707	0.2997196222729358	0.30358995695513136	0.30758129689029945	0.31145040929721246	0.31565503626918556	0.3195394271171305	0.3229257407874362	0.32627294164870024
Minus_cre_p53mut_1 - polyg	0.0	0.0	0.009846649676225389	0.01167639577420322	0.012146971757985094	0.012454985129187775	0.012700662460980389	0.013038010438964277	0.01353792102952736	0.013995663122842455	0.014548742688196475	0.01516965853173204	0.01576185090612767	0.016361988069859876	0.016864343210988057	0.01742231187747228	0.017952779350099122	0.018553527651472605	0.019187888523116217	0.019800248439673932	0.02037716237303768	0.02104330240202761	0.02173633248723364	0.022494754300056114	0.023381515017546373	0.02631314228274332	0.048541440571203465	0.873143348567365	0.8748789794685865	0.8762075927007187	0.8770014604967351	0.8778087733208596	0.8788073722267031	0.880190376708909	0.8816650518373059	0.8835803572050622	0.887406689977086	0.9230237917106023	0.938261286520516	1.0432412882634805	1.9388683906533588	1.9888081141477998	2.004942147877464	2.013531687425586	2.0227451985054508	2.0329915321990697	2.0428669053444355	2.0526194398239044	2.062784492211234	2.0725853065643642	2.082642798726829	2.093521659879168	2.1048820974928324	2.1168176156269363	2.1303335357013777	2.145654756368146	2.1635672006339206	2.1849301280223354	2.2092094042349153	2.2369428303959817	2.268285024328778	2.302942639965493	2.339483781812617	2.3798665348727974	2.425059552307454	2.4765118414640512	2.5329785149673105	2.5974449801948625	2.6700163528210052	2.7500784395162574	2.83834077108214	2.9337479128121706	3.0377342047504214	3.1519484962530537
Minus_cre_p53mut_2 - illumina_universal_adapter	0.0036118234599361995	0.0038782794715321697	0.004970993574132157	0.010440675463544845	0.010982143413714637	0.011838958386782414	0.012200751870417309	0.013127236534590452	0.014233395665298493	0.01885420737097998	0.02323056402015141	0.02867030016514161	0.03458183456919624	0.04061681877678845	0.04620750591917362	0.05199681279497322	0.05809963328074698	0.0641071162944818	0.07141510020885017	0.08108879793259469	0.09239606657146772	0.10564919746016085	0.1206734052332694	0.1375786946662229	0.15632106384884953	0.1789496572923449	0.20288058504939765	0.22860886860944063	0.25840855113565875	0.2923309681899191	0.3307641921744314	0.3729840249842846	0.41919886455515354	0.4719229311432442	0.5321817137106163	0.6017945690153461	0.6792477091199948	0.7657829657116337	0.8637165504506956	0.9756794108828701	1.1047975160432797	1.2522228603857282	1.4116026681291598	1.5874697471589128	1.784499300430742	2.0052159375407554	2.249298811227283	2.5110081167634686	2.79036157714091	3.094410498464639	3.4279877572018598	3.7921005081853942	4.181046837222144	4.589665075793901	5.021045746952593	5.488309364718755	5.99393898132889	6.527911939466083	7.084590494389573	7.664623063136752	8.276379786842526	8.929624811601544	9.608579785791367	10.29915615336768	11.011050224146953	11.74999569147963	12.51680292387804	13.30493274858054	14.100323499599032	14.914268389406637	15.73688593348158	16.5768341187878	17.434301175718815	18.29162828212998
Minus_cre_p53mut_2 - polya	0.005219115456489873	0.007744336190238836	0.008816271613035468	0.0102695569239878	0.01190862807788778	0.013093012826679042	0.014460738867852853	0.01961996283549776	0.025500329219847354	0.03233712601279258	0.0360442869447677	0.041075172007744826	0.046522852942071605	0.05140034245708867	0.05608715702802787	0.06155928346800566	0.06714385923397809	0.07222669099646359	0.07817183797078836	0.08424715726270474	0.08969972729816171	0.09505084848516701	0.10246455921147599	0.10838831636835612	0.11332141940872922	0.11836147153632547	0.12388982263930057	0.12876914556724145	0.13375480644476423	0.13832000462508964	0.1431712152215319	0.14856450490578518	0.15346705106409453	0.15842948871124884	0.1633045336757008	0.1678538422773531	0.17345430762199865	0.17797000365338084	0.18288293915159182	0.1878142087790411	0.19232807139749944	0.1970503319516326	0.20182270579235034	0.2070497660381768	0.21176958204174484	0.21669962939391157	0.2213907219283397	0.22615026187859066	0.23108825402009397	0.23601646795933684	0.2408028979658039	0.2458032261467173	0.2503830916304334	0.25479061629930977	0.2590569681730517	0.262891245734412	0.2669748674534127	0.2709576514616029	0.27564202148197703	0.2798979840158172	0.2842755629402712	0.2883151827491	0.2924043047068721	0.29621597017550527	0.3000099126525415	0.3039438056494297	0.3080592065257766	0.311844593075835	0.315742428951888	0.3195540944205211	0.3234837094539204	0.32709919973970425	0.330396898452025	0.33387916073201085
Minus_cre_p53mut_2 - polyg	2.5633740566937724	2.575049230192693	2.5812070530661813	2.5907664680510076	2.5961188115132954	2.605024309221957	2.614918627634202	2.6228401937404104	2.6318666967020445	2.645584903335748	2.667813201624208	2.677354893617437	2.682735960548865	2.687235767001574	2.6909184824278984	2.6940114500303918	2.6963160500756405	2.6981189061174025	2.6999608749682054	2.7018749580606793	2.703527474242687	2.70496181428676	2.7063973766061156	2.7078347723383946	2.7090692703737704	2.710218820277009	2.711411760952778	2.7125625331312992	2.7137090273463316	2.7148353540192014	2.7160020157763958	2.717050116831183	2.718049326874668	2.7191353184632137	2.7201901420320547	2.72126146631721	2.722370069998483	2.723428560393172	2.7244778837232415	2.725503372685301	2.7264995270405796	2.7275635176740396	2.731224843282919	2.7360797207052086	2.7438540026398703	2.747484771366686	2.7515402807541878	2.7585237505810394	2.7650562008286292	2.7722706806838824	2.780069408124195	2.788025197938315	2.7954419643528303	2.8030157931411535	2.8106214010868227	2.8181854516728855	2.8270988941708834	2.838318158989413	2.851297500214815	2.866109643226401	2.882807145861321	2.9015232361253727	2.922339806462487	2.9467193092482358	2.973089898469259	3.001585413268996	3.0335558566970233	3.070226559724098	3.1120723762974913	3.158336106879662	3.207774697508257	3.265998391730183	3.3311749988968966	3.4061139187453393
Plus_cre_p53mut_1 - illumina_universal_adapter	0.004738251301455726	0.00501785623231574	0.006215948328527736	0.011206746019147345	0.01169079326504479	0.012470981217283216	0.012858820314927752	0.013875018880849094	0.014979909333441087	0.019164212156284364	0.023147079168723116	0.02808300814979224	0.03353380104924607	0.0388974053143457	0.04386114446326917	0.04890981736807217	0.054353845632101966	0.05979937714844821	0.06616940883941225	0.07465977792273139	0.08460454362221753	0.09586615835091537	0.10816426555180664	0.12204755232039623	0.1376558211221141	0.15603608719536893	0.17555581852449412	0.19705533315438617	0.2220581773077689	0.25064402335741426	0.2831090120096631	0.3194621627784143	0.36055431647477953	0.4080322860114315	0.4623530600925715	0.5257993273607315	0.597387960800952	0.6778127113572756	0.7683956894420216	0.8712970686339309	0.9913858831859905	1.1255534073077786	1.2708773184961126	1.429457660237076	1.6053584751681957	1.7990307389844076	2.0110193806504246	2.236856734281753	2.4770441345259293	2.735579480918557	3.0176760524930897	3.321119558587395	3.6431417600607263	3.9801498838767655	4.3341101840654295	4.71483814662699	5.120275819140226	5.5467462464390955	5.99045747455535	6.450430886230978	6.936256479618785	7.451178273217671	7.9861391718210175	8.535623742679762	9.103791484953527	9.69681625590598	10.313590910206049	10.946406769974976	11.587275552403135	12.24482066440385	12.913673240328917	13.60025592570037	14.30094437918325	15.008454591678188
Plus_cre_p53mut_1 - polya	0.0031598363691814515	0.005425237610074148	0.006268562159603546	0.007558352647119095	0.008733895958584316	0.00955617497568339	0.010603941840250219	0.014715336925745589	0.019659533794555196	0.025500420670128233	0.02888574488677744	0.033373704677543956	0.03832842431256873	0.04272694059050637	0.04710140483138079	0.05210573179284847	0.05716192095923372	0.06163334497451928	0.06692404150227099	0.07234101122460465	0.07743027194195184	0.08185434350926918	0.08802444264214512	0.09331739404837153	0.0976813355230308	0.10194004933553842	0.10685643603649367	0.11124217466974148	0.1156805271340651	0.1198077063688832	0.12385821973556228	0.12818758640694317	0.13233130141724225	0.13660955750986375	0.14094268231203572	0.14488721639040497	0.14982164211915766	0.1538511099534064	0.15790087169392725	0.16213628509552988	0.16595304272700073	0.1698983284315282	0.17382332022978353	0.1781729808074365	0.1820671559332046	0.1865776645087179	0.19061239372607425	0.19454189528127896	0.19878257006598915	0.20311794974663583	0.20714892083320102	0.21138959561791126	0.21554759152521663	0.21932000321335215	0.22281882297989347	0.22629960371863733	0.22961202019793864	0.23292067854644882	0.23703808664121	0.24092474550539583	0.2448083978649488	0.24869580835529284	0.2524133513338779	0.25590315158652044	0.25934860589582776	0.26297820861390037	0.2667491170497194	0.2701254217524699	0.27390534970218766	0.2773989080856214	0.28144416006919293	0.2847776220809245	0.28777210069529624	0.29098530252171173
Plus_cre_p53mut_1 - polyg	0.0	0.0	0.010707666250085384	0.012543137328472898	0.01308731466702841	0.013419533428964233	0.013676589575077471	0.014001292075431037	0.014577037712632034	0.01508062723864335	0.015581961886179989	0.01620055021439986	0.016787570243974245	0.017308447171624754	0.017815043202268975	0.018297587195849965	0.01882147062813338	0.019309276004821952	0.01989930253902924	0.020486322568603624	0.02105680682269704	0.021670885393967557	0.022357871702585977	0.023089203954539724	0.02416853911775204	0.02739151208422446	0.057107803875841454	2.039668363297361	2.0441878913867733	2.0463691104979445	2.0471748537395626	2.048135431969775	2.0492245382730445	2.050646614964408	2.0522866632416568	2.054818140142561	2.0607462156524887	2.164454089712174	2.206915706268827	2.4966713483956813	5.1942335782311755	5.325381068449211	5.352785358178125	5.36315479265701	5.373343085231761	5.3844385905794905	5.395147008455734	5.403961328413249	5.412755354464491	5.421167554427354	5.429774425565199	5.438731554492776	5.44815243675998	5.45755302512091	5.468123895410198	5.480529485151715	5.495132829779886	5.512236083010315	5.530821543024765	5.551966290107975	5.576107019057872	5.602858897281447	5.63143271731256	5.662586869944864	5.697341311875068	5.73689263194707	5.780758286167289	5.831548672183242	5.88848811179964	5.953218908172209	6.026085306081413	6.107347368178001	6.197316267691476	6.297069084906577
