UniqueCount	AmbigCount
0	0
0	154
1	707
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
3	4
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	1
0	2
0	1
0	1
1	0
0	1
0	0
0	0
0	0
0	11
0	0
0	0
3	12
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
7	643
0	644
0	215
2	145
0	101
0	127
0	7
0	87
0	0
0	0
0	0
0	0
4	2463
0	2495
49	1633
4	0
3	29
0	100
4	1007
12	919
0	0
2	237
0	185
0	69
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
7619	1832
5	657
0	1202
0	0
2429	173
0	163
17	0
6	0
0	0
4	44
0	0
0	0
0	0
0	3
0	4
0	3
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	63
6	2445
0	1
0	1
0	0
3	1714
1	0
1	0
1	0
0	0
0	0
0	0
0	9
0	0
53	1078
0	570
9	951
0	144
2	8
1	8
0	0
0	1
0	0
0	0
0	0
0	1729
1444	32663
75	18975
46	2943
4	26158
28	14909
5343	3331
15	3273
1	0
0	0
7	732
0	667
0	631
16	713
1	631
0	0
1	0
0	0
0	1045
0	1124
0	1016
0	652
0	1097
0	1027
0	593
0	21
2	60
5	114
1	35
0	65
28	138
4	21
1403	285
0	143
8	238
0	24
5	0
713	1561
192	1566
26	1362
16	784
2	1332
1	963
3	357
3	11
0	6
1	9
0	1
2	0
1	0
34	1299
1	269
302	1301
1	165
10	157
198	177
1	52
0	0
17	19
0	0
1	0
0	1
61	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
6	4
0	6
0	0
1	0
0	0
0	0
1	0
0	0
0	2
0	2
0	2
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
1	0
0	0
0	0
8	0
0	0
0	0
0	0
2	188
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	11
0	0
0	0
470	38
1	0
0	0
0	11
0	2
0	0
0	26
1	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
683	4860
0	4865
0	635
2	634
2	52
1	0
0	0
0	0
4	0
91	859
0	0
0	859
0	228
0	228
0	0
0	0
19	1
383	18
0	14
0	0
0	0
48	91
20	91
0	0
138	409
12	403
14	184
0	0
1	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	9
0	0
0	0
0	9
0	2
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
17	24
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
109	74
1	74
0	38
0	0
1	4
0	0
0	0
38	1100
0	0
5	1195
335	2325
0	307
0	1483
0	791
1	592
5	614
470	163
0	163
0	1
0	1
0	594
0	2306
0	2468
0	2425
3	1348
152	2505
2	63
3	1226
52	517
1	0
0	0
0	2
0	2
0	1
0	0
1	0
0	0
0	0
0	0
7	68
64	33638
7	7285
4	8082
156	80684
133	78366
264	152791
95	57154
84	2990
2	693
4	250
99	2534
3	133
1	201
0	0
0	0
0	0
0	4
0	0
0	2
0	3
0	3
0	3
0	3
0	2
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	1
2	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	1
0	1
0	0
0	0
14	35
3	0
1	0
5	5
5	0
0	0
0	0
0	0
0	0
61	1280
1	0
1	4
0	0
0	0
1	1
3	49
0	1
0	6478
0	6471
0	3062
0	42
10	10
22	725
18	688
20	586
2	18
0	3
28	421
22	297
0	0
6	8
4	0
10	1
5	7837
2	8950
0	8947
148	7727
28	5320
2	76
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
48	1711
0	0
1	0
1	2
1	2
0	2
0	0
0	0
0	0
0	0
3	91
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
11	2
1	30
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
773	143
4	137
0	4
0	0
0	0
0	0
1	14
0	14
0	0
2	7
2	79
16	159
0	688
3	629
0	130
5	87
0	571
0	375
2	31
6	323
1133	178
3	163
12	65
0	2
9	7
0	820
45	963
0	74
2	68
4	133
0	88
0	27
540	152
1	52
5	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3686
0	0
0	0
0	0
0	756
0	20
0	17
1	488
0	3719
0	3733
0	0
1	5
0	3
0	0
76	26
124	892
49	732
0	3848
0	64
0	28
9	41
4	209
94	958
0	1679
1	5
0	23
0	132
6	109
0	0
0	0
0	0
0	0
0	0
2	0
0	0
416	949
33	937
4	24
1993	1356
7	13
0	568
19	781
3	945
2	85
0	808
0	5
107	9
704	919
19	685
29	407
267	5
112	10
0	36
2	39
0	40
0	15
29	16
2	64
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1021	936
0	540
2	161
0	0
0	0
18	765
21	183
8	94
3	170
0	0
36	80
0	9086
134	9396
83	1087
9	723
0	779
1	198
1	311
17	0
4	329
280	3341
14358	3404
76	391
0	48
0	0
4	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11334	7679
139	7179
1	454
1	0
55	0
1883	12546
15	4982
120	12009
0	0
3	345
0	390
15	2470
2	4
9	3997
1	789
6	439
3	130
11334	2543
295	2527
3	293
0	57
0	27
3	242
32	564
0	905
6	882
3	937
15	1233
23	1122
40	1
0	1088
0	9
1	35
0	12
1	0
0	3100
13	3364
0	1627
45	1714
0	0
19	302
10	237
0	96
57	171
0	2
9	25
0	0
0	25
8	279
228	2215
30	1382
0	2060
10	1876
16	50
4	229
12	144
605	138
0	137
5	0
0	1
2	735
1	706
3	21
5	0
1	107
0	0
0	124
0	101
0	101
0	44
15	16
0	2
23	261
9	272
11	78
0	17
0	60
4	19
37	1545
11	1497
3	1496
52	1545
2	204
6	51
1	6
1	31
94	46
0	0
0	8
0	3
2	3
0	3
0	1
0	0
0	1
0	5
0	11
0	0
23	3490
3153	4835
1	526
148	607
2	35
35	1876
5213	1248
42	21
118	298
4	1021
0	767
1	77
0	147
0	6
1	6
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	6824
29	6824
4	1625
1	108
3	317
0	208
0	228
0	168
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
0	23
266	629
2	23
7	491
0	475
0	504
0	0
0	0
0	0
0	372
0	135
0	430
0	252
0	232
0	218
0	30
7653	28
6	11
184	1116
228	1342
35	788
21	791
23	1235
6	154
6	690
0	8207
91	8499
63	2663
0	1702
2	36
0	139
0	4
4	4
5	16
5	93
65	508
456	528
2	0
4	2
1	0
0	0
1	40
0	36
0	41
5	36
0	32
21	76
0	71
4	44
4	3
0	0
1	58
154	125
7	91
1	125
1	1496
146	1910
18	7
2	701
63	458
877	1654
337	1431
1	30
101	9
2	1001
6	1425
1	140
0	1
1	0
0	0
0	0
0	0
0	0
440	3028
158	2153
11	2844
138	2424
4	441
83	1883
0	1207
2	19
1159	9412
56	9281
0	102
0	634
1	785
301	679
39	596
2	21
0	7
1	18
17	21
2	16
5	0
2	2
0	69
0	16
9	14
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1221	2308
0	43
2	987
48	0
6	1362
0	0
3	4
0	0
66	12
1278	23
0	0
16	5
0	5
989	18583
11	15180
159	14706
85	14729
1	7168
7	3454
112	652
0	10
0	515
11	497
0	14
0	0
0	0
0	0
81	1943
0	1943
1	1069
0	198
27	544
0	0
4637	1526
15	936
1	18
6	245
0	0
1	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6019
302	5793
2	18
0	1403
87	4863
0	4495
0	4399
18	5214
33	4676
0	140
0	19
2	4
22	190
3	147
0	478
14	1
16	112
1	99
0	0
0	2
0	0
0	4
0	3
1	0
0	0
2	257
2	0
2	258
0	1
2	3
2	15
45	15
0	3
0	0
0	126
0	10
1	375
127	126
0	375
69	713
41	657
7	499
799	555
319	144
1	107
0	60
1	35
0	7
0	5
563	511
0	171
14	39
0	84
1	256
1608	633
7	629
0	0
1	2
10	680
0	0
47	1230
13	1197
17	40
2	1
0	0
0	0
1	0
0	0
0	0
0	0
0	20
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	12
0	0
1	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
103	1283
11	620
34	913
16	295
0	455
0	0
4	513
10	182
0	1
0	1
0	1
0	0
0	0
0	0
0	2128
9	2183
12	130
0	0
0	238
0	20
1	304
15	236
0	59
11	0
1664	6
191	336
0	336
0	15
0	752
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	44
0	92
2686	471
0	3
0	0
0	302
0	48
29	0
0	0
0	0
1	0
0	0
1	0
184	2342
2	1923
54	699
3	544
1	47
3	20
0	33
4	3
1	81
8	16
0	0
0	0
0	0
3	2
0	40
49	4120
9	581
0	949
153	4126
0	2829
0	2754
0	457
12	895
8	107
0	0
0	0
1	0
0	0
6	2
0	2
5	441
1	404
0	344
28	369
2	302
121	402
2	323
0	41
6	26
0	30
2	103
9	50
0	64
0	33
0	109
39	923
5	873
0	740
6	573
1	158
33	96
9	18
3	1150
21	7
32	1172
3	21
12	13
42	553
5	553
1	38
0	29
4	81
0	84
0	0
0	0
0	1
0	0
0	0
8	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	0
3	0
0	0
0	0
0	0
0	5
0	0
3	2
0	0
0	0
0	0
0	2
0	1
0	0
7	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
3	2186
5	1968
6	267
0	261
0	1114
4	10
27	795
2	185
0	81
0	0
17	341
0	0
1	4
0	0
7284	3009
52	3006
0	171
13	155
0	357
0	277
0	392
27	986
0	0
0	35
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
7	67
6	1
0	0
0	1
0	0
0	0
2469	1888
2	1730
0	210
9	147
48	0
0	0
0	0
0	0
0	0
1	22
0	0
0	0
1	0
0	0
11	196
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
43	1
1	0
0	0
9	1873
0	1429
4	3211
211	3187
1	3002
35	1266
1	891
171	884
3	46
9	664
6	0
126	24
0	24
0	0
0	0
0	0
0	0
182	8127
0	8076
0	7393
1	7931
7	196
0	308
4	37
2	784
0	1066
0	7
1	1391
0	121
6	1224
0	1
0	0
2	195
1	0
0	3
0	0
0	15
1	11
0	11
0	0
0	5530
0	27
0	0
15	0
0	10238
0	12889
6	8813
190	12057
64	1267
0	8856
4	140
3	1690
12	10492
0	0
23	131
0	4628
2	1696
554	1634
2	1054
0	111
2	3
0	9
0	44
62	2368
19	1291
26	1286
0	66
0	185
2	216
8	42
12	112
107	44
0	134
3	78
0	0
0	0
36	3487
498	3606
0	1285
0	349
0	131
0	16
1	2
0	0
6	0
1	200
7	182
4	178
4	116
4	83
0	98
12	158
0	90
0	35
1	0
438	3548
0	2795
5	667
2	2082
0	311
2	1494
0	0
0	0
525	303
0	240
11	94
0	63
0	66
3	51
9	0
0	730
0	301
180	734
0	2
0	108
0	0
0	22
2	39
0	39
0	39
0	9
0	9
0	9
0	8
0	0
0	0
0	0
0	0
0	0
138	287
0	1
0	267
3	40
7	22
0	4
0	7
0	8
0	6
4	204
1148	353
0	582
0	606
0	340
7	261
1	68
67	104
8	319
0	304
1	137
4	2739
0	1
0	1
105	3121
36	985
1	889
6	249
0	360
4	2
0	0
0	0
0	1
0	1
0	0
0	0
1125	181
6	4
10	173
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1399	61
0	5
0	51
0	0
3954	692
1	0
0	682
7	0
2	19
1	0
15	242
26	551
0	554
27	35
0	193
1	80
0	4
0	0
2	1
1	0
1	4
1	130
0	0
0	29
0	33
0	112
0	36
0	17
0	0
0	0
8493	7607
5	3184
76	260
532	4702
6	363
16	953
1	865
0	338
10	6
14	321
1064	329
3	4
2	6
13	3
14045	3811
236	3423
6	1883
5164	2122
35	2085
0	4
7	23
23	1844
123	3959
10	3593
0	761
17	1107
1	782
3	223
10	0
0	6
10	33
0	29
1	18
0	7
0	0
0	1
0	1
0	2
1821	6
0	0
0	0
0	0
0	0
0	0
11	68
0	0
0	0
0	6
0	0
11	0
161	3255
2	862
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
3	34
0	34
0	21
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
41	24
0	12
0	8
0	20
0	3
451	63
3	55
2	52
52	655
19	282
3	392
0	101
0	115
5	139
4	11
0	39
9	103
1	132
500	424
39	322
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	3
0	78
0	363
0	0
1	17
0	382
0	53
0	297
46	367
0	1
0	1
0	0
36	382
1	14
0	0
4	314
10	459
5	432
3	1135
0	40
2	75
0	39
6	88
6	12
0	81
47	55
624	1067
8	180
14	13
6	13
0	0
0	0
1	0
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	0
0	0
10	0
35	0
5618	8998
1	3131
1	6290
0	6267
50	3116
0	251
20	370
127	897
265	2722
5	2567
6	1993
27	107
5	709
0	200
101	1694
4	188
0	355
11	480
19	604
28	437
0	35
36	372
0	128
41	122
1	140
15	0
71	1380
2	827
0	189
2	138
2	978
0	194
7	3
2	96
989	885
0	770
0	0
1	31
0	18
14	21
2	9
7	1
1	14
493	743
0	724
0	521
0	364
3	19
1	7
5	11
1	0
0	11
2025	4
0	0
0	0
3	235
0	24
1	21
1	21
0	5
0	1
0	1
0	0
1	1
0	0
0	0
43	173
6	764
0	196
0	5
9	31
5	147
0	625
1748	1182
56	445
55	123
0	1374
101	6
0	128
2	0
698	4503
0	4112
30	0
70	4303
1	3912
0	0
1542	1316
0	1072
7	215
0	1
1	199
1	200
1	47
3	81
13	139
1	305
0	349
1	400
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	265
64	265
0	234
10	91
0	32
0	44
0	25
0	43
0	43
0	6
0	3
6	48
0	3
0	3
0	3
0	2
0	4
0	3
0	0
13	0
0	0
365	1965
2	1858
25	1016
0	73
0	3
3	3
3	3
0	1
0	1
0	0
0	0
0	0
1	0
521	1
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	310
0	0
0	0
0	0
0	0
2	0
2931	1382
0	766
3	642
13	0
0	0
1	443
19	3821
12	194
1	401
7	290
931	4281
0	229
3	305
1	202
0	0
7	1191
0	0
1	696
0	747
2	338
13	462
0	0
3	826
0	0
21	0
2565	34
1	0
0	20
0	3
0	0
2064	73
4	0
0	0
0	5
1	0
0	57
0	8
0	8
0	0
0	0
0	1
156	1220
7	1220
27	1220
9	6
0	1
4	343
1	228
0	67
7	116
0	0
0	6
4	0
138	129
0	111
0	121
0	92
1	242
3	4
0	10
1170	982
12	10
47	95
2	0
0	498
0	393
1	615
0	7
0	0
0	43
0	0
0	755
4	1572
4	1153
0	0
9	513
1	117
0	345
0	328
4	64
1	5
4	158
0	27
0	76
0	48
0	44
0	42
2402	879
1	205
0	884
1	873
2	51
8	3
20	0
1	3
0	269
0	0
0	0
3	0
2	0
0	0
0	0
1	0
551	2514
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
20	292
0	0
0	0
0	1
0	0
0	0
0	0
3	12
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	213
0	7
0	41
0	78
0	185
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	887
0	459
11	1731
3	1732
8	1050
240	1050
32	1563
3	1564
0	0
1	0
0	0
0	0
0	318
0	0
0	0
0	0
11	1770
6	1761
1	1753
0	203
5	7
0	1
0	22
2	0
26	22
25	59
0	49
0	15
130	0
14	145
67	4241
2	351
0	53
124	3992
0	335
10	8
56	2195
14	2011
0	0
0	229
7	306
0	55
2	5
3942	16921
0	5657
10	10662
8	1153
8	11313
26	10232
83	3662
1	2624
58	2469
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
13	136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
2	0
111	828
12	461
0	842
2	119
6	22
0	12
3	0
0	0
0	0
0	0
1539	257
19	245
0	0
0	0
2	79
0	3
0	0
0	0
0	0
0	648
21	521
8	73
2	800
0	1744
538	2203
0	656
19	636
9	806
9	0
7	0
28	621
45	607
5	60
1	91
0	0
0	0
61	79
0	67
1	79
0	9
3	11
1	769
0	313
6	84
0	702
1419	820
16	790
12	233
2	923
1003	1001
0	411
1	244
0	5
42	78
0	0
169	1435
0	0
0	3
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	139
0	0
0	0
0	1
0	2
0	2
0	1
2363	11835
20	11849
0	2931
7	2699
0	1776
0	992
1	29
1	232
1	608
0	412
9	28
2	232
720	1406
36	221
1	438
0	50
0	1496
0	54
0	0
24	0
0	0
0	0
9	0
0	1
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
1	0
0	22
0	24
0	0
0	0
0	25
0	24
0	0
0	13
0	5
0	0
0	5
0	0
0	13
0	24
0	22
0	4
0	0
0	11
0	0
0	0
0	0
0	1
0	3
0	3
0	2
0	2
0	0
6	2
0	0
0	0
0	2
0	0
0	0
0	0
36	90
403	2729
20	2707
2	2731
0	846
16	318
11	503
7	267
40	2
17	0
10	2
5	148
0	0
9	0
40	0
18	185
17	4
0	4
3	0
6453	1316
0	1314
4	88
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	121
0	0
75	916
206	916
3	891
3	33
0	253
3	15
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	3
0	1
3	0
0	0
1	12
1552	644
3	604
4	419
0	227
0	246
0	237
1	18
0	0
0	0
0	4
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
624	4
0	0
0	3
1	0
0	0
0	0
0	0
0	0
0	0
3004	2306
2	6
0	124
3	2304
3	266
3	177
0	73
0	64
0	59
0	66
0	61
1	72
0	68
2	31
0	1
0	10
0	3
0	1
0	18
0	3
0	10
0	9
0	3
0	0
0	0
0	0
0	0
0	4
6	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	15
0	52
0	0
7	0
1	0
6	0
0	0
0	0
0	0
0	146
0	53
21	273
0	195
0	0
0	0
1828	0
13	0
1	28
0	103
1	187
4	746
0	914
0	1334
0	1592
23	1471
22	1116
2	103
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5003	5335
82	5279
6	127
3	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
2	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7008
0	6934
0	7106
0	2262
0	3913
0	3754
0	3460
0	3536
0	79
0	165
0	165
2	54
0	307
7	168
0	212
0	285
0	100
0	43
81	165
4	7
0	94
0	15
18	7
1	4
0	4
34	0
0	0
0	0
0	0
0	0
0	0
0	8
4100	12657
2361	12317
13	11096
0	1
1376	6303
104	2857
110	6301
9	766
19	1559
0	7
5	82
253	665
3	765
20	354
0	359
0	1004
0	165
2	0
42	4616
195	3509
28	4014
150	4322
2	227
1	518
0	221
5	208
0	19
0	57
0	0
38	405
2	0
0	1
0	1
0	1
0	1
0	0
0	4
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
693	3904
45	3748
8	203
0	0
19	10
0	7
0	1
1	1
480	1224
0	1222
0	385
5	640
4	21
0	16
0	3
1	0
2683	422
11	363
1	52
0	127
0	127
0	3
0	4
0	4
22	7
0	4
0	4
0	0
2	2
6	1158
41	1140
0	981
1	1016
1	973
2	148
0	184
3	17
0	0
100	579
102	595
2	594
3	23
0	906
20	1153
35	1035
0	109
0	165
0	103
3	4
0	75
18	96
4	10
2	298
1	256
0	207
0	40
1	199
0	15
0	18
0	141
0	137
197	2219
0	100
2	19
1	30
0	1013
0	135
0	24
11	0
10	1320
15	780
0	103
3	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
57	5
0	5
0	0
1	0
0	2
0	2
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
3	0
0	0
0	0
153	0
803	126
57	124
106	3009
263	2753
12	1891
9	2995
1	214
5	7
24	443
4	233
21	21
31	5390
2	6091
111	5367
0	279
4	4886
21	44
2	3
1	0
1	464
11	639
83	745
3	750
6	138
1	57
0	313
5	310
0	408
260	1550
11	1414
4	2844
2	62
6	989
0	269
1	428
1	3180
16	2939
10	2996
4	2983
120	3238
4	3197
6	435
3	320
10	95
4	25
82	470
4	489
18	1233
15	1237
11	1245
59	1240
16	100
0	2
17	255
8	91
0	187
0	112
1	123
3	118
2	13
1	6
9	2
1	20
66	24
0	0
26	2417
15	488
1	1080
11	2059
84	394
9	1379
2	1155
9	827
0	401
3	308
0	163
14	18
11	92
8	345
26	244
112	234
99	6672
0	6143
0	4140
11	2172
76	1373
18	585
0	472
0	351
3	1
0	1
0	0
1	0
535	1839
0	616
5	853
5	1804
0	1948
8	846
0	1618
0	154
15	47
0	1
35	14
0	103
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3088
5	3088
114	3127
0	3021
195	2947
1	534
26	1271
0	948
64	2061
13	1233
0	135
0	56
0	159
18	56
3	1
0	0
0	1
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	1
0	1
0	1
0	0
229	2204
43	2381
67	565
2	554
7	800
11	655
36	729
15	778
21	122
6	482
12	385
5	734
48	242
0	2
0	1
1	0
151	1907
23	1904
15	1731
0	1531
0	73
0	1
1	20
0	1
0	20
0	0
0	13
0	1
0	0
0	12
0	0
0	0
0	0
0	0
0	12
0	6
0	9
0	9
0	0
0	0
17	974
41	974
11	934
3	61
0	91
18	688
13	23
0	52
5	0
0	0
1	59
0	1
0	1
1	53
2	1
0	1
1	58
0	2
0	2
0	2
0	19
0	3
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2883
0	2883
0	1689
17	98
7	1326
5	698
0	74
0	0
6	0
0	0
0	0
0	0
0	0
0	1
0	1
